STATIONID,LATITUDE,LONGITUDE
US1TXDW0012,29.0761,-97.2519
US1TXDW0013,29.075,-97.2499
US1TXDW0014,29.0774,-97.2492
US1TXDW0015,29.1234,-97.5804
US1TXDW0016,28.972,-97.2923
US1TXDW0017,29.0791,-97.2786
US1TXDW0018,28.9791,-97.5155
US1TXDW0019,28.9722,-97.2788
US1TXDW0020,29.0891,-97.2892
US1TXDW0021,28.9155,-97.6273
US1TXDW0024,29.0974,-97.2893
US1TXDW0025,29.2075,-97.1534
US1TXDW0026,29.0091,-97.6104
US1TXDW0028,29.0842,-97.2932
US1TXDW0029,28.9841,-97.2635
US1TXDW0030,29.1497,-97.1503
US1TXDW0032,29.1431,-97.1167
US1TXEC0001,31.8512,-102.4008
US1TXEC0002,31.8449,-102.4858
US1TXED0001,29.8355,-100.4084
US1TXED0002,30.0653,-100.2825
US1TXED0003,29.7172,-100.05
US1TXED0012,29.9666,-100.3424
US1TXED0017,30.1542,-100.3111
US1TXED0018,29.8413,-100.4045
US1TXED0019,29.8772,-100.4502
US1TXED0020,30.0128,-100.2049
US1TXED0021,30.0995,-100.1701
US1TXED0022,30.0649,-100.023
US1TXED0024,30.1369,-100.4871
US1TXED0025,29.9284,-100.207
US1TXED0026,29.9427,-100.0903
US1TXED0028,29.7326,-100.6568
US1TXED0029,29.9003,-100.115
US1TXEL0004,32.1805,-96.9046
US1TXEL0006,32.4903,-96.799
US1TXEL0007,32.4778,-96.8147
US1TXEL0010,32.5019,-96.8983
US1TXEL0014,32.5155,-96.8618
US1TXEL0015,32.362,-96.5122
US1TXEL0016,32.4067,-96.8412
US1TXEL0017,32.4408,-96.9348
US1TXEL0018,32.444,-97.0033
US1TXEL0019,32.5248,-96.8833
US1TXEL0020,32.5279,-96.8451
US1TXEL0022,32.4816,-96.5379
US1TXEL0023,32.4225,-96.8108
US1TXEL0024,32.3991,-96.8345
US1TXEL0025,32.4221,-97.0229
US1TXEL0026,32.4233,-96.9208
US1TXEL0027,32.3282,-96.6315
US1TXEL0029,32.4713,-96.5622
US1TXEL0030,32.4489,-97.0059
US1TXEL0032,32.3351,-96.9501
US1TXEL0033,32.4439,-96.5642
US1TXEL0034,32.4911,-96.9491
US1TXEL0036,32.2927,-96.9625
US1TXEL0037,32.4046,-97.013
US1TXEL0038,32.5335,-96.9045
US1TXEL0039,32.3658,-96.8519
US1TXEL0040,32.3885,-96.8541
US1TXEL0041,32.4199,-96.8279
US1TXEL0042,32.5088,-96.8897
US1TXEL0043,32.315,-96.9489
US1TXEL0044,32.5145,-96.941
US1TXEL0045,32.4147,-96.8078
US1TXEL0046,32.4968,-96.8772
US1TXEL0048,32.3723,-96.8605
US1TXEL0049,32.3527,-96.6204
US1TXEL0050,32.3231,-96.9346
US1TXEL0051,32.4577,-96.8145
US1TXEL0052,32.478,-96.889
US1TXEL0053,32.4678,-96.8208
US1TXEL0054,32.5372,-96.6019
US1TXEL0056,32.5025,-96.8943
US1TXEL0058,32.3087,-96.6343
US1TXEL0059,32.5188,-96.9068
US1TXEL0060,32.5159,-96.7779
US1TXEL0062,32.5027,-96.8921
US1TXEL0063,32.311,-96.9485
US1TXEP0003,31.8789,-106.5382
US1TXEP0007,31.8487,-106.5304
US1TXEP0010,31.8443,-106.4569
US1TXEP0012,31.8665,-106.4563
US1TXEP0013,31.917,-106.438
US1TXEP0015,31.5871,-106.2287
US1TXEP0016,31.9362,-106.445
US1TXEP0017,31.8959,-106.4222
US1TXEP0018,31.4839,-106.1658
US1TXEP0019,31.4911,-106.1932
US1TXEP0020,31.5651,-106.2095
US1TXEP0021,31.5544,-106.1868
US1TXEP0022,31.4246,-106.0644
US1TXEP0023,31.7866,-106.4747
US1TXEP0025,31.7803,-106.3659
US1TXEP0031,31.7462,-106.4384
US1TXEP0033,31.9935,-106.5953
US1TXEP0034,31.7206,-106.2411
US1TXEP0036,31.8619,-106.5915
US1TXEP0037,31.6716,-106.3142
US1TXEP0038,31.8521,-106.5596
US1TXEP0040,31.7361,-106.3088
US1TXEP0041,31.8606,-106.5217
US1TXEP0042,31.851,-106.5265
US1TXEP0044,31.7989,-106.4642
US1TXEP0045,31.9267,-106.0428
US1TXEP0047,31.8425,-106.4864
US1TXEP0048,31.8878,-106.5861
US1TXEP0049,31.916,-106.5152
US1TXEP0050,31.6383,-106.3065
US1TXEP0051,31.773,-106.3445
US1TXEP0053,31.7661,-106.5048
US1TXEP0055,31.8457,-106.5432
US1TXEP0056,31.7903,-106.4905
US1TXEP0058,31.8162,-106.5158
US1TXEP0059,31.7744,-106.2954
US1TXEP0061,31.6796,-106.1858
US1TXEP0062,31.6633,-106.2514
US1TXEP0063,31.7592,-106.3051
US1TXEP0064,31.8179,-106.4509
US1TXEP0065,31.8176,-106.5714
US1TXEP0066,31.9038,-106.4488
US1TXEP0068,31.9165,-106.4278
US1TXEP0069,31.9054,-106.3951
US1TXEP0070,31.8957,-106.6197
US1TXEP0071,31.8309,-106.4499
US1TXEP0072,31.809,-106.4525
US1TXEP0073,31.8093,-106.4785
US1TXEP0074,31.8755,-106.5677
US1TXEP0075,31.8519,-106.4659
US1TXEP0076,31.8303,-106.5134
US1TXEP0078,31.8428,-106.4565
US1TXEP0079,31.7778,-106.3686
US1TXEP0080,31.7586,-106.3325
US1TXEP0081,31.8741,-106.5339
US1TXEP0083,31.7766,-106.3639
US1TXEP0084,31.7747,-106.3451
US1TXEP0086,31.7866,-106.4941
US1TXEP0087,31.894,-106.0645
US1TXEP0088,31.9989,-106.575
US1TXEP0091,31.7682,-106.3588
US1TXEP0093,31.9109,-106.4001
US1TXEP0098,31.9216,-106.4232
US1TXEP0104,31.9283,-106.6267
US1TXEP0106,31.7706,-106.3341
US1TXEP0108,31.8059,-106.2335
US1TXEP0110,31.8141,-106.5669
US1TXEP0111,31.877,-106.5503
US1TXEP0114,31.7791,-106.3112
US1TXEP0118,31.7936,-106.4566
US1TXEP0123,31.7206,-106.3395
US1TXEP0126,31.6506,-106.3002
US1TXEP0128,31.6097,-106.2875
US1TXEP0130,31.8426,-106.5336
US1TXEP0131,31.7454,-106.3615
US1TXEP0132,31.7951,-106.3205
US1TXER0002,32.1583,-98.2312
US1TXER0004,32.2522,-98.2359
US1TXER0005,32.298,-98.0081
US1TXER0007,32.2031,-98.1799
US1TXER0008,32.2277,-98.224
US1TXER0009,32.2125,-98.2248
US1TXES0001,32.4087,-98.6308
US1TXES0002,32.4438,-98.9866
US1TXES0003,32.0996,-98.9696
US1TXES0004,32.4691,-98.71
US1TXFA0001,31.3063,-96.8784
US1TXFA0004,31.1209,-97.114
US1TXFA0005,31.1577,-96.8565
US1TXFA0006,31.1684,-97.1466
US1TXFA0007,31.0737,-97.0659
US1TXFA0008,31.2926,-97.2184
US1TXFA0009,31.2402,-97.2301
US1TXFA0010,31.1253,-97.0751
US1TXFB0001,29.4649,-95.8279
US1TXFB0002,29.6945,-95.8264
US1TXFB0005,29.6107,-95.6335
US1TXFB0010,29.537,-95.6875
US1TXFB0011,29.5044,-95.5169
US1TXFB0012,29.6166,-95.6332
US1TXFB0014,29.4008,-95.7959
US1TXFB0017,29.6176,-95.7268
US1TXFB0018,29.612,-95.7318
US1TXFB0020,29.6084,-95.5421
US1TXFB0022,29.5261,-95.7221
US1TXFB0024,29.74,-95.7498
US1TXFB0025,29.6388,-95.6269
US1TXFB0027,29.5828,-95.6294
US1TXFB0028,29.4702,-95.4934
US1TXFB0030,29.7018,-95.8007
US1TXFB0032,29.7074,-95.9397
US1TXFB0040,29.5681,-95.6399
US1TXFB0042,29.557,-95.74
US1TXFB0043,29.4883,-95.5087
US1TXFB0044,29.5571,-95.5227
US1TXFB0051,29.6408,-95.739
US1TXFB0053,29.7087,-95.7576
US1TXFB0054,29.5037,-95.5038
US1TXFB0055,29.559,-95.5794
US1TXFB0063,29.6511,-95.7473
US1TXFB0070,29.5492,-95.5468
US1TXFB0073,29.6475,-95.7577
US1TXFB0077,29.6152,-95.7429
US1TXFD0001,33.9848,-99.5408
US1TXFL0001,34.1232,-101.4516
US1TXFL0002,34.232,-101.276
US1TXFN0001,33.6709,-96.3333
US1TXFN0002,33.6542,-96.2237
US1TXFN0003,33.6378,-96.1408
US1TXFN0005,33.6142,-96.0978
US1TXFN0007,33.4342,-96.3197
US1TXFR0001,28.97,-99.2326
US1TXFR0002,28.9831,-99.1647
US1TXFR0005,28.834,-98.9871
US1TXFR0006,28.9327,-99.1699
US1TXFR0007,29.0665,-98.8364
US1TXFR0010,29.05,-99.389
US1TXFR0012,28.6632,-99.1724
US1TXFR0013,28.8855,-99.1155
US1TXFS0001,32.9424,-100.1641
US1TXFS0002,32.7993,-100.231
US1TXFS0004,32.7195,-100.2512
US1TXFS0006,32.845,-100.247
US1TXFS0007,32.8494,-100.4643
US1TXFT0001,31.6334,-95.8063
US1TXFY0001,29.9484,-97.0694
US1TXFY0002,30.0648,-96.6983
US1TXFY0003,30.008,-97.0052
US1TXFY0008,29.8311,-97.1729
US1TXFY0009,29.7217,-97.0686
US1TXFY0030,30.0194,-96.8514
US1TXFY0032,29.6824,-97.1116
US1TXFY0033,29.8965,-96.6866
US1TXFY0035,30.0158,-96.6215
US1TXFY0036,29.8635,-96.9324
US1TXFY0037,29.7731,-97.0165
US1TXFY0038,29.6896,-96.9038
US1TXFY0042,29.9006,-96.8007
US1TXFY0047,29.9533,-97.0277
US1TXFY0050,29.8224,-96.7873
US1TXFY0052,29.9288,-96.8248
US1TXFY0053,29.8787,-96.9248
US1TXFY0054,29.8487,-97.1777
US1TXFY0055,29.9104,-96.8735
US1TXFY0056,29.7815,-96.9615
US1TXGA0005,33.4204,-96.57
US1TXGA0007,33.7608,-96.5514
US1TXGA0008,33.6331,-96.5824
US1TXGA0009,33.8183,-96.7826
US1TXGA0010,33.7293,-96.8505
US1TXGA0011,33.4962,-96.5067
US1TXGA0014,33.6397,-96.55
US1TXGA0015,33.8364,-96.8817
US1TXGA0016,33.7803,-96.6817
US1TXGA0017,33.4477,-96.4723
US1TXGA0019,33.6544,-96.6551
US1TXGA0020,33.5894,-96.6911
US1TXGA0023,33.6203,-96.7658
US1TXGA0025,33.7066,-96.6245
US1TXGA0026,33.8459,-96.8304
US1TXGA0027,33.5004,-96.6174
US1TXGA0029,33.5903,-96.5256
US1TXGA0030,33.561,-96.5649
US1TXGA0032,33.4126,-96.5744
US1TXGA0034,33.6114,-96.4289
US1TXGA0035,33.4974,-96.6166
US1TXGA0036,33.4631,-96.9136
US1TXGA0037,33.7083,-96.401
US1TXGA0038,33.6406,-96.6479
US1TXGA0039,33.8014,-96.8694
US1TXGA0040,33.8791,-96.6327
US1TXGA0042,33.6247,-96.639
US1TXGA0043,33.6409,-96.643
US1TXGA0044,33.7088,-96.787
US1TXGD0001,28.8187,-97.2057
US1TXGD0003,28.6496,-97.3585
US1TXGD0004,28.7424,-97.6155
US1TXGD0005,28.6708,-97.3974
US1TXGD0006,28.6728,-97.3966
US1TXGD0008,28.7103,-97.4399
US1TXGD0009,28.7574,-97.2589
US1TXGD0012,28.8349,-97.4077
US1TXGD0015,28.8915,-97.3821
US1TXGD0016,28.5825,-97.7006
US1TXGD0017,28.6677,-97.3918
US1TXGD0018,28.723,-97.3014
US1TXGD0019,28.7757,-97.2588
US1TXGD0022,28.7068,-97.1918
US1TXGD0024,28.6138,-97.6647
US1TXGD0025,28.8641,-97.3311
US1TXGD0027,28.7028,-97.4912
US1TXGD0028,28.7644,-97.258
US1TXGD0031,28.7861,-97.4475
US1TXGG0002,32.5108,-94.8068
US1TXGG0005,32.5578,-94.7274
US1TXGG0007,32.5199,-94.7465
US1TXGG0008,32.5497,-94.788
US1TXGG0010,32.4599,-94.9264
US1TXGG0014,32.4214,-94.8539
US1TXGG0015,32.5217,-94.7816
US1TXGL0001,31.8611,-101.4842
US1TXGL0002,31.6518,-101.3443
US1TXGM0001,30.6754,-96.0912
US1TXGM0003,30.76,-96.07
US1TXGM0007,30.6348,-96.1423
US1TXGM0008,30.4855,-95.9869
US1TXGN0001,32.7165,-102.6647
US1TXGP0001,29.6655,-98.1179
US1TXGP0002,29.6239,-98.047
US1TXGP0005,29.5721,-98.2584
US1TXGP0007,29.5435,-98.1573
US1TXGP0012,29.5317,-98.0015
US1TXGP0013,29.5699,-97.9483
US1TXGP0014,29.4062,-98.0116
US1TXGP0016,29.6403,-97.8273
US1TXGP0017,29.5646,-98.0855
US1TXGP0019,29.5548,-98.0592
US1TXGP0021,29.5511,-98.0131
US1TXGP0022,29.5949,-97.9205
US1TXGP0023,29.5746,-97.9377
US1TXGP0024,29.6148,-98.2442
US1TXGP0025,29.6388,-97.9184
US1TXGP0029,29.5856,-98.2554
US1TXGP0031,29.6717,-98.0987
US1TXGP0033,29.6267,-98.0444
US1TXGP0034,29.5996,-98.0355
US1TXGP0036,29.656,-97.6555
US1TXGP0037,29.7306,-97.9254
US1TXGP0039,29.8334,-97.9054
US1TXGP0040,29.6118,-97.7622
US1TXGP0041,29.5835,-98.2698
US1TXGP0042,29.5681,-97.9616
US1TXGP0043,29.5772,-98.2766
US1TXGP0045,29.5178,-97.7868
US1TXGP0048,29.5738,-97.9671
US1TXGP0052,29.583,-98.218
US1TXGP0053,29.6649,-98.1244
US1TXGP0054,29.575,-97.9479
US1TXGP0056,29.5119,-97.9378
US1TXGP0057,29.4865,-98.0147
US1TXGP0058,29.6667,-97.8505
US1TXGP0062,29.67,-98.1143
US1TXGP0063,29.3875,-97.9769
US1TXGP0064,29.6879,-97.9916
US1TXGP0068,29.5995,-98.2594
US1TXGP0071,29.5952,-98.2793
US1TXGP0072,29.5734,-98.1389
US1TXGP0073,29.6177,-98.2375
US1TXGP0079,29.7939,-97.849
US1TXGP0082,29.66,-98.108
US1TXGP0083,29.5934,-98.0423
US1TXGP0084,29.52,-97.969
US1TXGP0086,29.6073,-97.9472
US1TXGP0087,29.6225,-98.0383
US1TXGP0088,29.7879,-97.9589
US1TXGP0091,29.5788,-98.239
US1TXGP0092,29.5831,-98.1414
US1TXGP0093,29.6766,-98.0325
US1TXGP0097,29.5308,-97.8789
US1TXGP0099,29.5648,-97.9268
US1TXGP0101,29.6293,-98.0834
US1TXGP0103,29.4379,-98.1081
US1TXGP0107,29.4838,-98.0803
US1TXGP0111,29.6189,-98.2472
US1TXGP0114,29.5722,-97.9632
US1TXGP0116,29.5037,-98.1642
US1TXGP0117,29.7778,-97.9414
US1TXGP0118,29.6036,-98.2533
US1TXGP0120,29.5775,-98.2767
US1TXGP0121,29.656,-97.7382
US1TXGP0123,29.5536,-97.9409
US1TXGP0124,29.5566,-98.022
US1TXGP0126,29.6616,-98.1077
US1TXGP0127,29.6913,-97.988
US1TXGP0129,29.5484,-97.8644
US1TXGP0134,29.5008,-97.9502
US1TXGP0135,29.5125,-98.0494
US1TXGP0138,29.6562,-98.1245
US1TXGP0139,29.6703,-98.0378
US1TXGP0142,29.5358,-98.0212
US1TXGP0143,29.5462,-97.8543
US1TXGP0145,29.67,-98.0462
US1TXGR0002,33.0499,-101.1629
US1TXGS0003,30.1781,-99.1533
US1TXGS0006,30.1504,-99.145
US1TXGS0007,30.2798,-99.2417
US1TXGS0008,30.149,-99.142
US1TXGS0009,30.2925,-98.8551
US1TXGS0010,30.1575,-99.0392
US1TXGS0011,30.2968,-99.2273
US1TXGS0012,30.2682,-99.2925
US1TXGS0015,30.2375,-98.6258
US1TXGS0016,30.3389,-99.0807
US1TXGS0017,30.1576,-99.0478
US1TXGS0018,30.2617,-99.0766
US1TXGS0020,30.2963,-99.2993
US1TXGS0021,30.3921,-98.8565
US1TXGS0022,30.2589,-98.8561
US1TXGS0024,30.4007,-98.7022
US1TXGS0025,30.4103,-98.773
US1TXGS0026,30.3833,-98.7321
US1TXGS0028,30.4105,-98.7712
US1TXGS0030,30.191,-98.87
US1TXGS0031,30.2253,-99.0154
US1TXGS0032,30.2433,-98.4437
US1TXGS0033,30.1567,-98.915
US1TXGS0034,30.2593,-98.8629
US1TXGS0037,30.2657,-98.8777
US1TXGS0038,30.3783,-99.2497
US1TXGS0039,30.3711,-99.2528
US1TXGS0043,30.2831,-98.9491
US1TXGS0045,30.2661,-98.7963
US1TXGS0046,30.2266,-99.0164
US1TXGS0047,30.2902,-98.945
US1TXGS0049,30.3022,-99.0006
US1TXGS0050,30.4445,-99.1301
US1TXGS0051,30.2995,-98.7521
US1TXGS0052,30.3566,-98.9408
US1TXGS0053,30.4392,-98.8158
US1TXGS0055,30.31,-99.2562
US1TXGS0056,30.2229,-99.2976
US1TXGS0058,30.1392,-99.1575
US1TXGS0059,30.2243,-99.1364
US1TXGS0061,30.2799,-98.9033
US1TXGS0065,30.2603,-98.8737
US1TXGS0068,30.3902,-99.1092
US1TXGS0069,30.2646,-99.1656
US1TXGS0070,30.3675,-98.7769
US1TXGS0071,30.1381,-99.1416
US1TXGS0072,30.1617,-99.1418
US1TXGV0001,29.4764,-95.0273
US1TXGV0002,25.9663,-97.4836
US1TXGV0003,29.5158,-95.0499
US1TXGV0004,29.5033,-95.1085
US1TXGV0005,29.4867,-95.2072
US1TXGV0006,29.323,-94.9349
US1TXGV0007,29.456,-95.0891
US1TXGV0009,29.4555,-95.0889
US1TXGV0013,29.5068,-95.0557
US1TXGV0014,29.4843,-95.1482
US1TXGV0015,29.5057,-95.1242
US1TXGV0016,29.4808,-95.138
US1TXGV0017,29.406,-94.9341
US1TXGV0018,29.2824,-94.805
US1TXGV0021,29.4941,-95.1188
US1TXGV0022,29.511,-95.0898
US1TXGV0023,29.5201,-95.056
US1TXGV0024,29.4944,-95.1036
US1TXGV0025,29.512,-95.0994
US1TXGV0026,29.5139,-95.0919
US1TXGV0027,29.3059,-94.7895
US1TXGV0028,29.5037,-95.1023
US1TXGV0029,29.5303,-95.0236
US1TXGV0033,29.4147,-95.1159
US1TXGV0034,29.5407,-95.0698
US1TXGV0035,29.3833,-95.1034
US1TXGV0036,29.4053,-94.9092
US1TXGV0037,29.4031,-94.8986
US1TXGV0038,29.5111,-95.0919
US1TXGV0041,29.4498,-95.0927
US1TXGV0043,29.4765,-94.5803
US1TXGV0044,29.5014,-94.9898
US1TXGV0045,29.2726,-94.8448
US1TXGV0046,29.5231,-95.0382
US1TXGV0049,29.334,-94.9399
US1TXGV0050,29.5098,-95.0862
US1TXGV0051,29.3633,-94.9644
US1TXGV0052,29.478,-95.1648
US1TXGV0054,29.3017,-94.7809
US1TXGV0060,29.3716,-95.099
US1TXGV0061,29.2067,-94.9465
US1TXGV0062,29.2767,-94.817
US1TXGV0063,29.5001,-95.1873
US1TXGV0064,29.338,-95.0261
US1TXGV0065,29.2189,-94.9337
US1TXGV0066,29.3457,-95.0926
US1TXGV0068,29.4612,-95.0643
US1TXGV0069,29.4904,-95.1207
US1TXGV0070,29.4052,-94.8944
US1TXGV0071,29.4095,-95.0314
US1TXGV0073,29.3014,-94.7817
US1TXGV0076,29.4648,-95.0415
US1TXGV0081,29.2941,-94.9164
US1TXGV0082,29.4372,-95.1375
US1TXGV0084,29.4968,-95.0201
US1TXGV0086,29.5128,-95.2042
US1TXGV0088,29.4489,-95.0693
US1TXGY0003,35.5924,-100.9603
US1TXGZ0001,29.4559,-97.2198
US1TXGZ0002,29.468,-97.2476
US1TXGZ0004,29.602,-97.4795
US1TXGZ0005,29.4718,-97.4948
US1TXGZ0007,29.7178,-97.3414
US1TXGZ0010,29.4461,-97.425
US1TXGZ0012,29.277,-97.6359
US1TXGZ0013,29.6964,-97.2969
US1TXGZ0016,29.465,-97.7263
US1TXGZ0021,29.5645,-97.4814
US1TXGZ0024,29.4984,-97.5315
US1TXGZ0025,29.5006,-97.4479
US1TXGZ0026,29.5336,-97.2294
US1TXGZ0028,29.3851,-97.4767
US1TXGZ0030,29.719,-97.4086
US1TXGZ0031,29.5732,-97.6491
US1TXHAL001,34.744,-100.5552
US1TXHAL002,34.5036,-100.4313
US1TXHAL004,34.7145,-100.5372
US1TXHCK002,33.4922,-102.1883
US1TXHCK003,33.76,-102.1035
US1TXHCK004,33.743,-102.1194
US1TXHCK006,33.759,-102.093
US1TXHDD001,32.5309,-97.8465
US1TXHDD002,32.4841,-97.8165
US1TXHDD004,32.3431,-97.7247
US1TXHDD006,32.389,-97.8146
US1TXHDD007,32.4369,-97.7043
US1TXHDD008,32.4955,-97.7391
US1TXHDD009,32.415,-97.7545
US1TXHDD012,32.4042,-97.7686
US1TXHDL001,26.244,-98.212
US1TXHDL004,26.2465,-98.264
US1TXHDL005,26.408,-98.4589
US1TXHDL006,26.2086,-98.1084
US1TXHDL008,26.3368,-98.1819
US1TXHDL009,26.2224,-98.2881
US1TXHDL013,26.2315,-98.343
US1TXHDL016,26.2483,-98.1828
US1TXHDL017,26.2913,-98.1813
US1TXHDL018,26.1934,-98.2277
US1TXHDL019,26.1859,-98.3808
US1TXHDL021,26.2431,-98.2161
US1TXHDL025,26.2465,-98.4085
US1TXHDL032,26.6064,-98.2488
US1TXHDL034,26.2368,-98.2762
US1TXHDL039,26.1895,-98.3754
US1TXHDL040,26.3508,-98.3112
US1TXHDL041,26.3308,-98.171
US1TXHDL046,26.2527,-98.2252
US1TXHDL050,26.2662,-98.2368
US1TXHDL054,26.1257,-97.9385
US1TXHDS004,31.0556,-105.0696
US1TXHDS006,31.7809,-105.4716
US1TXHDS007,31.3615,-105.3536
US1TXHDS008,31.7691,-105.6188
US1TXHDS009,31.9231,-105.218
US1TXHDS010,31.1836,-105.3517
US1TXHDS011,30.9519,-104.9475
US1TXHDS012,31.0276,-105.0799
US1TXHDS013,30.9664,-105.2989
US1TXHDS023,31.1838,-105.4921
US1TXHDS024,30.9311,-105.1475
US1TXHDS025,31.3645,-105.9355
US1TXHDS026,30.6972,-105.0606
US1TXHDS028,30.8289,-105.1944
US1TXHDS029,31.0914,-105.1906
US1TXHDS030,31.3173,-104.9703
US1TXHDS032,31.8447,-104.9552
US1TXHDS037,31.2864,-105.0617
US1TXHDS039,31.5065,-105.6186
US1TXHLE001,34.1971,-101.7431
US1TXHLE009,33.834,-101.8434
US1TXHLE010,33.8758,-101.8617
US1TXHLL001,31.8741,-97.217
US1TXHLL002,32.1198,-97.2769
US1TXHLL003,32.1633,-97.1428
US1TXHLL004,32.1847,-97.0993
US1TXHMP001,35.6928,-100.235
US1TXHND002,32.1158,-95.481
US1TXHND003,32.2838,-96.0872
US1TXHND004,32.2794,-96.0474
US1TXHND005,32.0727,-95.9309
US1TXHND008,32.348,-96.1591
US1TXHND012,32.0619,-95.9313
US1TXHNS004,36.4581,-101.3849
US1TXHNT002,33.2294,-95.902
US1TXHNT003,33.263,-96.1847
US1TXHNT006,33.303,-95.9732
US1TXHNT007,33.0357,-96.1112
US1TXHPK001,33.0553,-95.8116
US1TXHPK002,33.155,-95.843
US1TXHPK004,33.1853,-95.4784
US1TXHPK005,33.1342,-95.5362
US1TXHRD002,34.2967,-99.7442
US1TXHRN001,30.272,-94.2201
US1TXHRN002,30.2179,-94.3287
US1TXHRN005,30.3723,-94.3159
US1TXHRN006,30.357,-94.3161
US1TXHRN007,30.3166,-94.351
US1TXHRR001,29.5822,-95.1299
US1TXHRR002,29.7207,-95.3073
US1TXHRR004,29.7129,-95.6688
US1TXHRR015,30.0022,-95.196
US1TXHRR017,29.781,-95.4759
US1TXHRR018,29.7276,-95.3846
US1TXHRR019,29.9248,-95.0759
US1TXHRR020,29.7845,-95.372
US1TXHRR023,29.5767,-95.1611
US1TXHRR024,29.5743,-95.0633
US1TXHRR026,29.7087,-95.4391
US1TXHRR027,29.8138,-95.5505
US1TXHRR028,29.5371,-95.1215
US1TXHRR029,30.0981,-95.6267
US1TXHRR031,29.5453,-95.1821
US1TXHRR032,29.6077,-95.2561
US1TXHRR033,30.0553,-95.1564
US1TXHRR034,29.8949,-95.2123
US1TXHRR036,29.8111,-95.7279
US1TXHRR041,29.8936,-95.6716
US1TXHRR043,30.0803,-95.7178
US1TXHRR044,29.664,-95.0662
US1TXHRR046,29.7795,-95.1449
US1TXHRR050,29.8025,-95.7104
US1TXHRR051,29.7495,-95.7355
US1TXHRR052,29.567,-95.0982
US1TXHRR058,29.8133,-95.5389
US1TXHRR059,30.1512,-95.4667
US1TXHRR060,29.62,-95.0163
US1TXHRR061,29.6239,-95.0301
US1TXHRR069,29.7353,-95.3347
US1TXHRR070,29.9657,-95.6411
US1TXHRR073,29.6784,-95.5163
US1TXHRR074,29.9564,-95.6463
US1TXHRR075,29.7559,-94.9556
US1TXHRR076,29.6471,-95.1895
US1TXHRR080,30.0943,-95.5458
US1TXHRR081,29.9861,-95.4905
US1TXHRR084,29.6339,-95.1881
US1TXHRR085,29.8066,-95.5607
US1TXHRR086,29.775,-94.9253
US1TXHRR089,29.5289,-95.1852
US1TXHRR093,29.6849,-95.2197
US1TXHRR094,29.6746,-95.2104
US1TXHRR095,29.5993,-95.1161
US1TXHRR102,29.6935,-94.9359
US1TXHRR113,29.728,-95.2165
US1TXHRR114,30.0212,-95.8043
US1TXHRR116,29.8121,-95.8177
US1TXHRR117,30.1135,-95.5748
US1TXHRR118,30.1345,-95.5547
US1TXHRR119,29.718,-95.4369
US1TXHRR120,30.0464,-95.5784
US1TXHRR121,29.5839,-95.1414
US1TXHRR122,29.7054,-95.6652
US1TXHRR124,30.0075,-95.4846
US1TXHRR128,30.1016,-95.5181
US1TXHRR134,29.56,-95.1101
US1TXHRR138,29.9861,-95.4042
US1TXHRR139,29.7851,-95.2015
US1TXHRR147,29.6172,-95.2341
US1TXHRR150,30.0651,-95.1997
US1TXHRR151,29.6935,-95.432
US1TXHRR159,29.9316,-95.5665
US1TXHRR162,29.6954,-95.53
US1TXHRR164,29.9326,-95.6258
US1TXHRR165,29.7858,-95.3735
US1TXHRR166,30.0072,-95.4926
US1TXHRR168,29.5761,-95.214
US1TXHRR170,29.5308,-95.181
US1TXHRR176,29.8054,-95.4529
US1TXHRR187,29.8207,-95.7256
US1TXHRR195,30.0203,-95.1539
US1TXHRR199,30.1343,-95.525
US1TXHRR201,29.7491,-95.3943
US1TXHRR203,29.7946,-95.5261
US1TXHRR208,29.7649,-95.7493
US1TXHRR209,29.7973,-95.3741
US1TXHRR211,29.7538,-95.4891
US1TXHRR215,30.0698,-95.114
US1TXHRR217,29.5548,-95.1255
US1TXHRR222,29.766,-95.7086
US1TXHRR223,29.7668,-95.7061
US1TXHRR225,30.0342,-95.6226
US1TXHRR228,29.7948,-95.737
US1TXHRR232,29.7398,-95.3977
US1TXHRR234,29.6703,-94.9945
US1TXHRR236,29.7468,-95.6015
US1TXHRR237,29.5727,-95.1271
US1TXHRR238,29.5865,-95.1379
US1TXHRR243,29.9999,-95.5745
US1TXHRR245,29.5759,-95.1437
US1TXHRR250,29.8823,-95.6868
US1TXHRR251,29.98,-95.6624
US1TXHRR252,29.8022,-95.8358
US1TXHRR253,30.1135,-95.5574
US1TXHRR255,29.5522,-95.0742
US1TXHRR257,29.5398,-95.1685
US1TXHRR258,29.8932,-95.6755
US1TXHRR259,30.04,-95.6562
US1TXHRR269,29.6999,-95.4448
US1TXHRR272,29.8002,-95.4445
US1TXHRR273,30.0746,-95.3988
US1TXHRR275,30.0218,-95.5526
US1TXHRR276,29.7564,-95.5151
US1TXHRR278,29.5955,-95.1117
US1TXHRR279,29.8773,-95.7069
US1TXHRR280,29.5861,-95.002
US1TXHRS001,32.5792,-94.5516
US1TXHRS002,32.5805,-94.5801
US1TXHRS003,32.3821,-94.1638
US1TXHRS004,32.4146,-94.0788
US1TXHRS006,32.6571,-94.1642
US1TXHRS008,32.4377,-94.227
US1TXHRS009,32.6407,-94.5707
US1TXHRS012,32.44,-94.2303
US1TXHRS013,32.4473,-94.2897
US1TXHRS014,32.7061,-94.1683
US1TXHRS017,32.5311,-94.2974
